latitude,longitude
23.775065540540538,78.72579557452318
13.234525,79.81813859570681
26.207497972972973,84.73368219103315
26.47776824324324,92.92625484991039
26.207497972972973,78.72579557452318
25.39668716216216,87.73762549928814
18.099389864864865,79.81813859570681
26.748038513513514,85.55293945692088
28.63993040540541,79.271967085115
16.748038513513514,77.63345255333955
26.47776824324324,82.54899614866589
19.180470945945945,77.63345255333955
13.234525,80.09122435100272
27.829119594594594,77.36036679804364
27.829119594594594,80.36431010629863
26.748038513513514,78.17962406393136
29.18047094594595,78.17962406393136
26.748038513513514,85.82602521221679
12.69398445945946,78.72579557452318
25.666957432432433,83.64133916984952
27.01830878378378,78.45270981922727
17.558849324324324,78.72579557452318
27.01830878378378,81.45665312748226
16.477768243243244,79.5450528404109
29.450741216216215,78.45270981922727
24.85614662162162,84.73368219103315
23.775065540540538,79.5450528404109
26.748038513513514,75.44876651097228
16.748038513513514,79.81813859570681
26.47776824324324,90.74156880754313
25.39668716216216,85.55293945692088
10.531822297297296,77.63345255333955
28.63993040540541,77.08728104274773
12.96425472972973,77.63345255333955
26.748038513513514,91.01465456283904
25.126416891891893,82.54899614866589
24.045335810810812,80.36431010629863
17.829119594594594,77.63345255333955
26.47776824324324,80.36431010629863
28.910200675675675,77.36036679804364
27.829119594594594,78.17962406393136
18.369660135135135,78.45270981922727
30.26155202702703,78.17962406393136
25.39668716216216,85.82602521221679
12.69398445945946,79.5450528404109
25.666957432432433,78.45270981922727
25.9372277027027,92.65316909461448
15.126416891891893,79.5450528404109
27.01830878378378,76.26802377686
17.558849324324324,79.5450528404109
21.072362837837836,81.72973888277816
26.207497972972973,85.27985370162497
20.531822297297296,75.44876651097228
12.96425472972973,79.81813859570681
26.207497972972973,92.92625484991039
23.50479527027027,79.271967085115
26.47776824324324,85.55293945692088
28.369660135135135,79.271967085115
26.207497972972973,82.54899614866589
25.666957432432433,86.6452824781045
27.55884932432432,77.36036679804364
27.55884932432432,80.36431010629863
26.47776824324324,78.17962406393136
17.018308783783784,78.45270981922727
