input.pincode,output.city,output.state,output.lat,output.lon,output.hub,output.hub_pin,output.hub_city,output.ogl_distance,output.distance_from_hub,output.serviceable_flag
175131,Kullu,Himachal Pradesh,32.26091,77.13,Dehradun,,,,231.4603,ogl
176023,Kangra,Himachal Pradesh,32.14933,76.03,Dehradun,,,,278.272,ogl
176025,Kangra,Himachal Pradesh,32.0344,75.95,Dehradun,,,,274.6651,ogl
176027,Kangra,Himachal Pradesh,32.03499,76.06,Dehradun,,,,267.2355,ogl
176031,Kangra,Himachal Pradesh,31.88935,76.31,Dehradun,,,,239.1382,ogl
176048,Hamirpur(Hp),Himachal Pradesh,31.62475,76.7,Dehradun,,,,192.472,ogl
176053,Kangra,Himachal Pradesh,32.09875,75.9,Dehradun,,,,283.0004,ogl
176054,Kangra,Himachal Pradesh,31.98737,76.33,Dehradun,,,,245.8338,ogl
176065,Kangra,Himachal Pradesh,32.03557,76.4,Dehradun,,,,245.5667,ogl
176101,Kangra,Himachal Pradesh,32.02196,76.42,Dehradun,,,,243.1971,ogl
176128,Kangra,Himachal Pradesh,31.96831,76.67,Dehradun,,,,224.0116,ogl
176201,Kangra,Himachal Pradesh,32.27214,75.82,Dehradun,,,,301.8528,ogl
176205,Kangra,Himachal Pradesh,32.25114,76.02,Dehradun,,,,287.1716,ogl
176207,Chamba,Himachal Pradesh,32.34035,76.12,Dehradun,,,,288.4707,ogl
176208,Kangra,Himachal Pradesh,32.1642,76.21,Dehradun,,,,268.0598,ogl
176215,Kangra,Himachal Pradesh,32.2122,76.32,Dehradun,,,,265.5552,ogl
176311,Chamba,Himachal Pradesh,32.48146,76.27,Dehradun,,,,292.3043,ogl
176313,Chamba,Himachal Pradesh,32.47192,75.98,Dehradun,,,,308.1238,ogl
176314,Chamba,Himachal Pradesh,32.6104,76.26,Dehradun,,,,304.6093,ogl
176401,Kangra,Himachal Pradesh,32.12393,75.75,Dehradun,,,,295.2856,ogl
176402,Kangra,Himachal Pradesh,32.18598,75.71,Dehradun,,,,302.7067,ogl
177024,Hamirpur(Hp),Himachal Pradesh,31.65776,76.68,Dehradun,,,,196.4706,ogl
177040,Hamirpur(Hp),Himachal Pradesh,31.69642,76.43,Dehradun,,,,215.9262,ogl
177101,Kangra,Himachal Pradesh,31.88638,76.22,Dehradun,,,,244.8855,ogl
177114,Kangra,Himachal Pradesh,31.93407,76.2,Dehradun,,,,249.9604,ogl
180002,Jammu,Jammu and Kashmir,32.73148,74.8,Dehradun,,,,406.9014,ogl
180005,Jammu,Jammu and Kashmir,32.75228,74.85,Dehradun,,,,404.8478,ogl
180010,Jammu,Jammu and Kashmir,32.66244,74.87,Dehradun,,,,396.9474,ogl
180011,Jammu,Jammu and Kashmir,32.67358,74.9,Dehradun,,,,395.6002,ogl
180017,Jammu,Jammu and Kashmir,32.76847,74.99,Dehradun,,,,396.2547,ogl
180018,Jammu,Jammu and Kashmir,32.7464,74.81,Dehradun,,,,407.2607,ogl
181122,Jammu,Jammu and Kashmir,32.90086,74.8,Dehradun,,,,419.293,ogl
181132,Jammu,Jammu and Kashmir,32.58604,74.88,Dehradun,,,,390.8185,ogl
181133,Jammu,Jammu and Kashmir,32.64595,74.95,Dehradun,,,,390.0449,ogl
181143,Jammu,Jammu and Kashmir,32.60088,75.04,Dehradun,,,,380.3852,ogl
181145,Jammu,Jammu and Kashmir,32.70308,75.03,Dehradun,,,,388.6006,ogl
181152,Jammu,Jammu and Kashmir,32.71559,74.94,Dehradun,,,,395.8203,ogl
181201,Jammu,Jammu and Kashmir,32.97413,74.69,Dehradun,,,,432.3728,ogl
181206,Jammu,Jammu and Kashmir,32.80075,74.73,Dehradun,,,,416.8736,ogl
181221,Jammu,Jammu and Kashmir,32.87738,74.91,Dehradun,,,,409.9558,ogl
182101,Udhampur,Jammu and Kashmir,32.92651,75.13,Dehradun,,,,399.0429,ogl
182122,Udhampur,Jammu and Kashmir,32.8084,75.35,Dehradun,,,,375.3265,ogl
182127,Udhampur,Jammu and Kashmir,32.73954,75.19,Dehradun,,,,380.4154,ogl
182143,Doda,Jammu and Kashmir,33.10738,75.36,Dehradun,,,,399.5054,ogl
182145,Doda,Jammu and Kashmir,33.36092,75.23,Dehradun,,,,428.9469,ogl
182204,Doda,Jammu and Kashmir,33.41475,76.23,Dehradun,,,,383.2125,ogl
182222,Doda,Jammu and Kashmir,32.99278,75.72,Dehradun,,,,368.594,ogl
182301,Udhampur,Jammu and Kashmir,33.00167,74.9,Dehradun,,,,420.1487,ogl
184101,Kathua,Jammu and Kashmir,32.33095,75.52,Dehradun,,,,326.7699,ogl
184120,Jammu,Jammu and Kashmir,32.55163,74.98,Dehradun,,,,381.1455,ogl
184121,Jammu,Jammu and Kashmir,32.5843,75.18,Dehradun,,,,369.3259,ogl
184143,Kathua,Jammu and Kashmir,32.49818,75.44,Dehradun,,,,344.9381,ogl
184203,Kathua,Jammu and Kashmir,32.56509,75.54,Dehradun,,,,343.501,ogl
184206,Kathua,Jammu and Kashmir,32.79567,75.79,Dehradun,,,,347.2711,ogl
185101,Poonch,Jammu and Kashmir,33.77667,74.11,Dehradun,,,,532.8761,ogl
185211,Poonch,Jammu and Kashmir,33.55552,74.11,Dehradun,,,,515.8055,ogl
190002,Srinagar,Jammu and Kashmir,34.09339,74.79,Dehradun,,,,518.195,ogl
190003,Srinagar,Jammu and Kashmir,34.10965,74.84,Dehradun,,,,516.8886,ogl
190008,Srinagar,Jammu and Kashmir,34.05914,74.84,Dehradun,,,,512.3834,ogl
190011,Srinagar,Jammu and Kashmir,34.14508,74.8,Dehradun,,,,522.2458,ogl
190017,Srinagar,Jammu and Kashmir,34.13789,74.74,Dehradun,,,,524.9179,ogl
190018,Srinagar,Jammu and Kashmir,34.05877,74.75,Dehradun,,,,517.3685,ogl
190023,Srinagar,Jammu and Kashmir,34.13178,74.82,Dehradun,,,,519.9618,ogl
191201,Srinagar,Jammu and Kashmir,34.27332,74.82,Dehradun,,,,532.6968,ogl
192122,Anantnag,Jammu and Kashmir,33.9425,74.99,Dehradun,,,,493.7255,ogl
192129,Anantnag,Jammu and Kashmir,33.87867,75.31,Dehradun,,,,470.9319,ogl
192211,Anantnag,Jammu and Kashmir,33.58166,75.22,Dehradun,,,,448.853,ogl
193222,Kupwara,Jammu and Kashmir,34.65934,74.36,Dehradun,,,,592.2217,ogl
193402,Baramulla,Jammu and Kashmir,34.07615,74.44,Dehradun,,,,536.7942,ogl
194101,Leh,Jammu and Kashmir,34.8078,78.87,Dehradun,,,,503.9401,ogl
194103,Kargil,Jammu and Kashmir,34.65378,76.19,Dehradun,,,,511.1018,ogl
194106,Leh,Jammu and Kashmir,34.12044,76.9,Dehradun,,,,434.8949,ogl
202126,Aligarh,Uttar Pradesh,28.05587,78.08,Aligarh,,,,20.4243,ogl
202281,Aligarh,Uttar Pradesh,28.10075,78.35,Aligarh,,,,32.0575,ogl
205304,Mainpuri,Uttar Pradesh,27.10093,79.3,Hardoi,,,,83.4514,ogl
206124,Etawah,Uttar Pradesh,26.67259,79.18,Firozabad,,,,91.6777,ogl
206126,Etawah,Uttar Pradesh,26.73555,79.1,Firozabad,,,,81.0972,ogl
206127,Etawah,Uttar Pradesh,26.64269,79.11,Firozabad,,,,88.6399,ogl
206241,Auraiya,Uttar Pradesh,26.70296,79.39,Kanpur,,,,97.7999,ogl
206248,Auraiya,Uttar Pradesh,26.7338,79.61,Kanpur,,,,78.4106,ogl
206249,Auraiya,Uttar Pradesh,26.76074,79.42,Hardoi,,,,93.1852,ogl
206251,Auraiya,Uttar Pradesh,26.83502,79.64,Hardoi,,,,72.2963,ogl
206253,Etawah,Uttar Pradesh,26.88848,79.07,Firozabad,,,,69.0944,ogl
207243,Kanshiram Nagar,Uttar Pradesh,27.68631,79.07,Budaun,,,,39.6345,ogl
207247,Etah,Uttar Pradesh,27.4652,79.17,Budaun,,,,64.1039,ogl
207250,Etah,Uttar Pradesh,27.36775,79.22,Budaun,,,,75.3963,ogl
207403,Kanshiram Nagar,Uttar Pradesh,27.93085,78.69,Budaun,,,,43.9325,ogl
209502,Farrukhabad,Uttar Pradesh,27.57271,79.35,Shahjahanpur,,,,54.4317,ogl
209602,Farrukhabad,Uttar Pradesh,27.32993,79.56,Hardoi,,,,53.3521,ogl
209724,Farrukhabad,Uttar Pradesh,27.232,79.66,Hardoi,,,,45.1096,ogl
209731,Kannauj,Uttar Pradesh,27.02513,79.67,Hardoi,,,,55.0898,ogl
209735,Kannauj,Uttar Pradesh,27.12275,79.67,Hardoi,,,,48.8982,ogl
209739,Farrukhabad,Uttar Pradesh,27.21145,79.56,Hardoi,,,,55.2499,ogl
209743,Farrukhabad,Uttar Pradesh,27.23746,79.4,Hardoi,,,,70.1071,ogl
209745,Farrukhabad,Uttar Pradesh,27.49082,79.5,Shahjahanpur,,,,52.8957,ogl
210128,Banda,Uttar Pradesh,25.63235,80.55,Raebareli,,,,92.8191,ogl
210129,Banda,Uttar Pradesh,25.12682,80.52,Allahabad,,,,136.2367,ogl
210202,Chitrakoot,Uttar Pradesh,25.19292,80.69,Allahabad,,,,117.8351,ogl
210208,Chitrakoot,Uttar Pradesh,25.06978,81.17,Allahabad,,,,78.1036,ogl
210421,Mahoba,Uttar Pradesh,25.43804,79.75,Jhansi,,,,110.886,ogl
210423,Mahoba,Uttar Pradesh,25.20231,79.53,Jhansi,,,,95.631,ogl
210432,Hamirpur,Uttar Pradesh,25.80178,79.75,Kanpur,,,,92.575,ogl
210504,Mahoba,Uttar Pradesh,25.51925,80.11,Kanpur,,,,105.8446,ogl
212206,Allahabad,Uttar Pradesh,25.43216,81.4,Allahabad,,,,43.1878,ogl
212217,Kaushambi,Uttar Pradesh,25.63707,81.3,Allahabad,,,,57.5134,ogl
221602,Mau,Uttar Pradesh,26.13392,83.76,Gorakhpur,,,,71.6965,ogl
221711,Ballia,Uttar Pradesh,25.97809,83.88,Buxar,,,,57.5221,ogl
221715,Ballia,Uttar Pradesh,26.12709,83.86,Buxar,,,,73.6583,ogl
224135,Faizabad,Uttar Pradesh,26.73726,82.21,Ayodhya,,,,6.9764,ogl
224145,Ambedkar Nagar,Uttar Pradesh,26.59375,82.55,Ayodhya,,,,40.8262,ogl
224155,Ambedkar Nagar,Uttar Pradesh,26.40791,82.74,Azamgarh,,,,51.937,ogl
224161,Faizabad,Uttar Pradesh,26.62288,82.34,Ayodhya,,,,23.5505,ogl
224171,Faizabad,Uttar Pradesh,26.69953,82.28,Ayodhya,,,,13.1575,ogl
224186,Ambedkar Nagar,Uttar Pradesh,26.37889,82.66,Azamgarh,,,,54.3625,ogl
224205,Faizabad,Uttar Pradesh,26.4603,82.22,Ayodhya,,,,37.786,ogl
224234,Faizabad,Uttar Pradesh,26.63336,82.46,Ayodhya,,,,30.9826,ogl
228118,Sultanpur,Uttar Pradesh,26.30324,82.1,Ayodhya,,,,56.3104,ogl
228119,Sultanpur,Uttar Pradesh,26.29253,82.16,Ayodhya,,,,56.6469,ogl
228132,Sultanpur,Uttar Pradesh,26.25045,82.32,Ayodhya,,,,62.0794,ogl
228151,Sultanpur,Uttar Pradesh,26.40341,82.15,Ayodhya,,,,44.5004,ogl
230129,Pratapgarh,Uttar Pradesh,25.7676,81.71,Allahabad,,,,38.3635,ogl
230143,Pratapgarh,Uttar Pradesh,25.86202,81.56,Raebareli,,,,51.4891,ogl
230501,Pratapgarh,Uttar Pradesh,26.04807,81.89,Allahabad,,,,67.8808,ogl
231218,Sonbhadra,Uttar Pradesh,24.29988,82.84,Mirzapur,,,,73.483,ogl
242042,Shahjahanpur,Uttar Pradesh,28.28591,80.08,Shahjahanpur,,,,52.749,ogl
242220,Shahjahanpur,Uttar Pradesh,27.57501,79.7,Shahjahanpur,,,,37.8736,ogl
242221,Shahjahanpur,Uttar Pradesh,27.732,79.6,Shahjahanpur,,,,24.8144,ogl
242226,Shahjahanpur,Uttar Pradesh,27.84812,79.86,Shahjahanpur,,,,13.1945,ogl
242306,Shahjahanpur,Uttar Pradesh,27.82886,80.02,Shahjahanpur,,,,28.3635,ogl
242401,Shahjahanpur,Uttar Pradesh,28.05615,80.09,Shahjahanpur,,,,37.199,ogl
242407,Shahjahanpur,Uttar Pradesh,28.10322,79.88,Shahjahanpur,,,,24.826,ogl
243632,Budaun,Uttar Pradesh,28.40976,78.9,Budaun,,,,46.4226,ogl
243641,Budaun,Uttar Pradesh,27.75618,79.25,Budaun,,,,34.047,ogl
243727,Budaun,Uttar Pradesh,28.38933,78.38,Aligarh,,,,61.3297,ogl
244255,Amroha,Uttar Pradesh,28.53694,78.31,Meerut,,,,73.6309,ogl
244410,Sambhal,Uttar Pradesh,28.3857,78.62,Budaun,,,,62.2726,ogl
244715,Nainital,Uttarakhand,29.44544,79.02,Bijnor,,,,52.4462,ogl
246164,Pauri Garhwal,Uttarakhand,30.10333,78.89,Rishikesh,,,,57.7211,ogl
246279,Pauri Garhwal,Uttarakhand,29.65659,79.08,Bijnor,,,,64.1984,ogl
246722,Bijnor,Uttar Pradesh,29.44542,78.74,Bijnor,,,,25.4867,ogl
246763,Bijnor,Uttar Pradesh,29.62157,78.41,Bijnor,,,,24.4812,ogl
262202,Pilibhit,Uttar Pradesh,28.19397,79.92,Shahjahanpur,,,,35.5288,ogl
262305,Pilibhit,Uttar Pradesh,28.74464,79.9,Rudrapur,,,,55.0477,ogl
262311,Udham Singh Nagar,Uttarakhand,28.93321,79.85,Haldwani,,,,44.2121,ogl
262401,Nainital,Uttarakhand,29.18272,79.19,Rudrapur,,,,30.9851,ogl
262531,Pithoragarh,Uttarakhand,29.78512,80.06,Haldwani,,,,81.7606,ogl
262551,Pithoragarh,Uttarakhand,29.81082,80.25,Haldwani,,,,96.367,ogl
262561,Champawat,Uttarakhand,29.39179,79.91,Haldwani,,,,41.9953,ogl
262723,Kheri,Uttar Pradesh,28.00258,81.1,Bahraich,,,,47.8374,ogl
262803,Kheri,Uttar Pradesh,28.24736,80.37,Shahjahanpur,,,,71.4894,ogl
262902,Kheri,Uttar Pradesh,28.4837,80.63,Shahjahanpur,,,,107.2592,ogl
262904,Kheri,Uttar Pradesh,28.63232,80.33,Bareilly,,,,92.8384,ogl
263001,Nainital,Uttarakhand,29.36653,79.4,Haldwani,,,,21.0121,ogl
263160,Nainital,Uttarakhand,29.06779,79.36,Rudrapur,,,,11.3572,ogl
263653,Almora,Uttarakhand,29.77597,79.43,Haldwani,,,,63.2025,ogl
271210,Balrampur,Uttar Pradesh,27.51239,82.52,Shravasti,,,,48.325,ogl
271215,Balrampur,Uttar Pradesh,27.45912,82.61,Shravasti,,,,57.4931,ogl
271305,Gonda,Uttar Pradesh,27.00347,82.37,Ayodhya,,,,27.6335,ogl
271313,Gonda,Uttar Pradesh,26.95932,82.5,Ayodhya,,,,33.7805,ogl
271602,Gonda,Uttar Pradesh,27.20047,82.15,Shravasti,,,,36.4014,ogl
271604,Balrampur,Uttar Pradesh,27.31271,82.44,Shravasti,,,,46.0346,ogl
271609,Balrampur,Uttar Pradesh,27.27011,82.3,Shravasti,,,,37.711,ogl
271865,Bahraich,Uttar Pradesh,27.89824,81.55,Bahraich,,,,20.0554,ogl
272124,Basti,Uttar Pradesh,26.70458,82.77,Ayodhya,,,,56.6071,ogl
272127,Basti,Uttar Pradesh,26.76531,82.42,Ayodhya,,,,21.1998,ogl
272129,Shakarpur,Uttar Pradesh,26.78779,82.29,Ayodhya,,,,8.0557,ogl
272130,Basti,Uttar Pradesh,26.92117,82.35,Ayodhya,,,,19.3495,ogl
272150,Basti,Uttar Pradesh,26.96068,82.8,Ayodhya,,,,61.1833,ogl
272151,Basti,Uttar Pradesh,27.04035,82.82,Ayodhya,,,,66.1206,ogl
272153,Mathura,Uttar Pradesh,27.18374,82.88,Gorakhpur,,,,74.3492,ogl
272162,Sant Kabir Nagar,Uttar Pradesh,26.53882,82.94,Gorakhpur,,,,44.2314,ogl
272171,Basti,Uttar Pradesh,26.65898,82.83,Gorakhpur,,,,52.68,ogl
272194,Basti,Uttar Pradesh,27.05712,82.73,Ayodhya,,,,58.9491,ogl
272195,Siddharthnagar,Uttar Pradesh,27.09607,82.57,Ayodhya,,,,48.5504,ogl
272204,Siddharthnagar,Uttar Pradesh,27.29893,82.97,Gorakhpur,,,,79.9007,ogl
272205,Siddharthnagar,Uttar Pradesh,27.38927,82.96,Gorakhpur,,,,89.2544,ogl
273304,Maharajganj,Uttar Pradesh,27.29307,83.68,Gorakhpur,,,,76.1938,ogl
273308,Maharajganj,Uttar Pradesh,27.44758,83.46,Gorakhpur,,,,87.0281,ogl
273402,Gorakhpur,Uttar Pradesh,26.30617,83.51,Gorakhpur,,,,43.1225,ogl
274182,Deoria,Uttar Pradesh,26.37152,83.76,Gorakhpur,,,,51.8207,ogl
274405,Deoria,Uttar Pradesh,26.59866,83.83,Gorakhpur,,,,47.3846,ogl
274407,Kushinagar,Uttar Pradesh,26.69742,84.18,Motihari,,,,73.389,ogl
274408,Deoria,Uttar Pradesh,26.65233,83.91,Gorakhpur,,,,54.69,ogl
274409,Kushinagar,Uttar Pradesh,26.64682,84.34,Motihari,,,,57.3154,ogl
274509,Deoria,Uttar Pradesh,26.29285,83.92,Gorakhpur,,,,69.7509,ogl
274602,Deoria,Uttar Pradesh,26.16063,83.89,Buxar,,,,76.2558,ogl
274604,Deoria,Uttar Pradesh,26.25061,83.82,Gorakhpur,,,,65.3572,ogl
274701,Deoria,Uttar Pradesh,26.38686,83.94,Gorakhpur,,,,65.7329,ogl
274702,Deoria,Uttar Pradesh,26.32435,84.06,Gorakhpur,,,,79.5596,ogl
274704,Deoria,Uttar Pradesh,26.27777,84.13,Buxar,,,,86.063,ogl
276306,Mau,Uttar Pradesh,26.22257,83.6,Gorakhpur,,,,55.1922,ogl
846009,Darbhanga,Bihar,26.11697,86.02,Darbhanga,,,,4.2304,ogl
277124,Ballia,Uttar Pradesh,25.95525,84.01,Buxar,,,,51.1629,ogl
847102,Madhubani,Bihar,26.43639,85.82,Sitamarhi,,,,36.3094,ogl
847103,Darbhanga,Bihar,26.05955,86.19,Darbhanga,,,,16.1421,ogl
847105,Darbhanga,Bihar,25.95003,86.06,Darbhanga,,,,14.7597,ogl
847201,Darbhanga,Bihar,26.05079,86.08,Darbhanga,,,,5.9575,ogl
847211,Madhubani,Bihar,26.34892,86.09,Darbhanga,,,,30.4957,ogl
277303,Ballia,Uttar Pradesh,26.03907,84.06,Buxar,,,,59.7057,ogl
284124,Lalitpur,Uttar Pradesh,24.87933,78.29,Jhansi,,,,80.9104,ogl
284135,Jhansi,Uttar Pradesh,25.38136,78.56,Jhansi,,,,18.8368,ogl
284136,Lalitpur,Uttar Pradesh,25.09732,78.42,Jhansi,,,,53.3783,ogl
284201,Jhansi,Uttar Pradesh,25.40523,78.74,Jhansi,,,,16.5564,ogl
284205,Jhansi,Uttar Pradesh,25.31252,79.03,Jhansi,,,,45.1797,ogl
284302,Jhansi,Uttar Pradesh,25.76687,79.12,Jhansi,,,,53.9747,ogl
284305,Jhansi,Uttar Pradesh,25.52179,78.76,Jhansi,,,,11.0752,ogl
284401,Jhansi,Uttar Pradesh,25.25411,78.46,Jhansi,,,,36.1302,ogl
285124,Jalaun,Uttar Pradesh,26.4009,79.23,Gwalior,,,,108.9761,ogl
285125,Jalaun,Uttar Pradesh,26.37349,79.42,Kanpur,,,,91.2121,ogl
285126,Jalaun,Uttar Pradesh,26.28462,79.17,Jhansi,,,,98.7213,ogl
285130,Jalaun,Uttar Pradesh,26.25103,79.51,Kanpur,,,,84.8309,ogl
285223,Jalaun,Uttar Pradesh,25.82939,79.31,Jhansi,,,,74.0456,ogl
306021,Pali,Rajasthan,25.58867,73.65,Jaipur,,,,258.9975,ogl
306504,Pali,Rajasthan,24.89257,73.19,Ahmedabad,,,,217.2496,ogl
306602,Pali,Rajasthan,25.48904,73.13,Ahmedabad,,,,280.1483,ogl
306701,Pali,Rajasthan,25.19876,73.3,Ahmedabad,,,,253.0464,ogl
307022,Sirohi,Rajasthan,24.78201,73.04,Ahmedabad,,,,201.4293,ogl
307023,Sirohi,Rajasthan,24.70313,72.87,Ahmedabad,,,,189.4644,ogl
307501,Sirohi,Rajasthan,24.62629,72.74,Ahmedabad,,,,179.3512,ogl
307801,Sirohi,Rajasthan,25.1097,72.77,Ahmedabad,,,,233.1633,ogl
311601,Bhilwara,Rajasthan,25.27468,74.99,Jaipur,,,,198.7083,ogl
311602,Bhilwara,Rajasthan,25.15258,75.31,Jaipur,,,,201.3663,ogl
311604,Bhilwara,Rajasthan,25.23662,75.15,Jaipur,,,,196.8666,ogl
311605,Bhilwara,Rajasthan,25.40886,75.18,Jaipur,,,,177.791,ogl
311805,Bhilwara,Rajasthan,25.31754,74.14,Jaipur,,,,241.8296,ogl
311806,Bhilwara,Rajasthan,25.15112,74.17,Jaipur,,,,253.8622,ogl
312022,Chittorgarh,Rajasthan,24.99135,74.76,Ujjain,,,,225.0121,ogl
312025,Chittorgarh,Rajasthan,24.8191,74.56,Ujjain,,,,218.9052,ogl
312201,Chittorgarh,Rajasthan,24.84089,74.49,Ujjain,,,,224.9411,ogl
312202,Jaipur,Rajasthan,24.88391,74.3,Ujjain,,,,240.3324,ogl
312602,Chittorgarh,Rajasthan,24.68323,74.5,Ujjain,,,,210.3025,ogl
312604,Pratapghar,Rajasthan,24.35586,74.69,Ujjain,,,,169.9512,ogl
312613,Chittorgarh,Rajasthan,24.75647,74.56,Ujjain,,,,213.1956,ogl
312623,Pratapghar,Rajasthan,24.16107,74.84,Ujjain,,,,143.626,ogl
312901,Chittorgarh,Rajasthan,25.08204,74.63,Jaipur,,,,234.0543,ogl
313201,Udaipur,Rajasthan,24.72349,73.86,Ahmedabad,,,,229.8209,ogl
313202,Rajsamand,Rajasthan,24.76066,73.73,Ahmedabad,,,,226.121,ogl
313206,Udaipur,Rajasthan,24.86372,74.06,Ahmedabad,,,,254.2626,ogl
313301,Rajsamand,Rajasthan,24.92591,73.84,Ahmedabad,,,,247.588,ogl
313322,Udaipur,Rajasthan,24.88623,73.67,Ahmedabad,,,,235.2223,ogl
313332,Rajsamand,Rajasthan,25.35723,73.9,Jaipur,,,,255.6942,ogl
313333,Rajsamand,Rajasthan,25.26108,73.73,Ahmedabad,,,,275.1598,ogl
313342,Rajsamand,Rajasthan,25.0207,73.93,Ahmedabad,,,,261.3212,ogl
313601,Udaipur,Rajasthan,24.66992,74.02,Ahmedabad,,,,234.7437,ogl
313605,Udaipur,Rajasthan,24.17169,74.36,Ujjain,,,,180.363,ogl
313705,Udaipur,Rajasthan,24.6931,73.51,Ahmedabad,,,,208.6972,ogl
313802,Udaipur,Rajasthan,24.10325,73.66,Ahmedabad,,,,163.1728,ogl
313804,Udaipur,Rajasthan,23.92513,73.46,Ahmedabad,,,,134.8524,ogl
313902,Udaipur,Rajasthan,24.15711,73.83,Ahmedabad,,,,179.4769,ogl
314035,Dungarpur,Rajasthan,23.55363,73.94,Ahmedabad,,,,151.0476,ogl
321025,Bharatpur,Rajasthan,27.31757,77.55,Mathura,,,,24.5454,ogl
321028,Bharatpur,Rajasthan,27.10897,77.28,Mathura,,,,59.4276,ogl
321202,Bharatpur,Rajasthan,27.37065,77.43,Mathura,,,,29.4154,ogl
321402,Bharatpur,Rajasthan,26.98663,77.44,Agra,,,,60.3886,ogl
321405,Bharatpur,Rajasthan,26.83031,77.38,Agra,,,,73.5357,ogl
321408,Bharatpur,Rajasthan,27.01736,77.18,Mathura,,,,73.6306,ogl
321409,Bharatpur,Rajasthan,26.94652,77.08,Mathura,,,,86.1719,ogl
321411,Bharatpur,Rajasthan,26.87056,77.18,Mathura,,,,86.2747,ogl
322033,Sawai Madhopur,Rajasthan,26.1776,76.58,Jaipur,,,,113.5172,ogl
322034,Sawai Madhopur,Rajasthan,26.17577,76.48,Jaipur,,,,107.0035,ogl
322203,Karauli,Rajasthan,26.31285,76.67,Jaipur,,,,110.1773,ogl
322205,Sawai Madhopur,Rajasthan,26.6242,76.86,Jaipur,,,,111.2003,ogl
322249,Karauli,Rajasthan,26.4074,77.07,Gwalior,,,,111.073,ogl
322255,Karauli,Rajasthan,26.42258,76.82,Jaipur,,,,116.1532,ogl
323801,Bundi,Rajasthan,25.77408,75.88,Jaipur,,,,126.8676,ogl
325004,Kota,Rajasthan,25.52948,76.41,Jaipur,,,,165.8033,ogl
325009,Kota,Rajasthan,25.72774,76.43,Jaipur,,,,146.4362,ogl
325215,Baran,Rajasthan,25.30112,76.6,Gwalior,,,,185.4707,ogl
325219,Baran,Rajasthan,24.7925,76.67,Bhopal,,,,185.8343,ogl
326022,Jhalawar,Rajasthan,24.27931,76.29,Ujjain,,,,132.1854,ogl
326023,Jhalawar,Rajasthan,24.46736,76.23,Ujjain,,,,149.5437,ogl
326034,Jhalawar,Rajasthan,24.13457,75.99,Ujjain,,,,107.3947,ogl
326501,Jhalawar,Rajasthan,24.49075,75.99,Ujjain,,,,146.3572,ogl
326513,Jhalawar,Rajasthan,24.3223,76.0,Ujjain,,,,128.0634,ogl
326529,Kota,Rajasthan,24.65598,75.87,Ujjain,,,,163.3261,ogl
327022,Banswara,Rajasthan,23.6172,74.18,Ujjain,,,,169.0638,ogl
327031,Banswara,Rajasthan,23.38219,74.08,Ahmedabad,,,,158.5043,ogl
327032,Banswara,Rajasthan,23.49921,74.07,Ahmedabad,,,,161.2709,ogl
327602,Banswara,Rajasthan,23.2148,74.33,Ujjain,,,,147.1952,ogl
331025,Jhujhunu,Rajasthan,28.27872,75.29,Jaipur,,,,159.6779,ogl
331027,Jhujhunu,Rajasthan,28.21779,75.15,Jaipur,,,,158.2034,ogl
331028,Jhujhunu,Rajasthan,28.32572,75.27,Jaipur,,,,165.2535,ogl
331402,Churu,Rajasthan,28.3821,74.68,Jaipur,,,,196.5101,ogl
331502,Churu,Rajasthan,27.83731,74.45,Jaipur,,,,167.3991,ogl
331801,Bikaner,Rajasthan,28.26582,74.17,Jaipur,,,,219.2336,ogl
331811,Bikaner,Rajasthan,28.11587,73.81,Jaipur,,,,236.5179,ogl
332304,Sikar,Rajasthan,28.00224,74.82,Jaipur,,,,154.2898,ogl
333041,Jhujhunu,Rajasthan,28.05436,75.3,Jaipur,,,,135.8156,ogl
333504,Jhujhunu,Rajasthan,28.07887,75.81,Gurugram,,,,126.7706,ogl
333704,Jhujhunu,Rajasthan,28.07235,75.17,Jaipur,,,,142.67,ogl
334021,Bikaner,Rajasthan,28.72619,73.16,Jaipur,,,,327.7819,ogl
334023,Bikaner,Rajasthan,28.55019,72.47,Jaipur,,,,373.8499,ogl
334201,Bikaner,Rajasthan,27.86985,73.5,Jaipur,,,,249.6718,ogl
334202,Bikaner,Rajasthan,27.93955,73.7,Jaipur,,,,235.5687,ogl
334402,Bikaner,Rajasthan,27.84023,73.24,Jaipur,,,,271.8703,ogl
334604,Bikaner,Rajasthan,28.85583,73.82,Jaipur,,,,289.9954,ogl
335021,Sri Ganganagar,Rajasthan,29.48874,73.28,Jaipur,,,,377.4177,ogl
335022,Sri Ganganagar,Rajasthan,29.79987,73.73,Gurugram,,,,353.4427,ogl
335025,Sri Ganganagar,Rajasthan,29.72989,73.9,Gurugram,,,,335.2862,ogl
335039,Sri Ganganagar,Rajasthan,29.51602,73.6,Gurugram,,,,353.6596,ogl
335041,Sri Ganganagar,Rajasthan,29.68496,73.71,Gurugram,,,,350.2059,ogl
335502,Hanumangarh,Rajasthan,28.96201,75.02,Gurugram,,,,203.8128,ogl
335513,Hanumangarh,Rajasthan,29.5255,74.36,Gurugram,,,,285.4234,ogl
335701,Sri Ganganagar,Rajasthan,29.23848,73.21,Jaipur,,,,361.7206,ogl
335702,Sri Ganganagar,Rajasthan,29.33939,73.64,Jaipur,,,,342.3174,ogl
